#mip results PROTO15-TB2021-11
#layer chip channel mpv empv widthmpv chi2ndf nentries
3 4 27 31.3763 0.442716 5.07418 1.5997 273
3 4 28 30.831 0.806832 3.86955 2.08084 249
3 4 29 32.1083 0.451506 5.20923 0.934185 284
3 4 30 28.9868 0.451872 3.16589 1.53064 182
3 4 31 32.8664 0.654282 5.43634 1.98944 274
3 4 32 32.5666 0.52784 6.09787 0.837713 327
3 4 33 30.7916 0.469109 5.06508 1.80591 322
3 4 34 30.5233 0.781653 5.84873 1.0058 246
3 4 35 0 0 0 0 0
3 4 36 31.1442 0.556757 0.583732 1.11734 206
3 4 37 0 0 0 0 0
3 4 38 32.5539 1.63559 6.48613 2.33977 321
3 4 39 29.5282 0.948068 2.26926 0.559529 178
3 4 40 27.3381 0.532315 3.41082 0.726575 282
3 4 41 33.4314 1.0512 7.13042 1.18566 261
3 4 42 31.1434 0.3855 3.91748 0.900984 246
3 4 43 30.189 0.313088 5.18316 0.799483 390
3 4 44 29.7646 0.417733 5.56148 1.62364 384
3 4 45 30.7693 0.426303 4.58749 2.00694 279
3 4 46 29.195 0.112754 2.84089 2.41135 568
3 4 47 29.1532 0.478522 5.97199 0.637269 388
3 4 48 30.2896 0.791629 4.93932 1.18311 169
3 4 49 27.9684 0.483798 6.32863 1.00609 600
3 4 50 28.9945 0.986337 2.0903 0.812725 206
3 4 51 28.9646 0.198692 3.51112 1.60352 525
3 4 52 51.8175 0.205168 3.88909 0.645322 819
3 4 53 30.007 0.442422 6.15686 0.939876 399
3 4 54 27.7726 7.33996 1.36962 2.34705 139
3 4 55 31.4006 0.151592 3.39009 1.00827 605
3 4 56 28.6879 1.35124 0.849277 1.86394 230
3 4 57 32.7871 0.119042 2.71689 0.586629 708
3 4 58 25.0551 0.458985 2.62223 1.46337 215
3 4 59 51.8686 0.188652 3.8546 0.927443 759
3 4 60 30.2547 1.0298 4.02461 2.13149 196
3 4 61 31.9873 0.169902 2.1792 1.87277 577
3 4 62 28.163 1.31333 2.7423 0.47614 330
3 4 63 27.7553 0.740334 5.97018 1.12849 499
3 5 0 35.0064 0.148716 3.16091 0.708861 849
3 5 1 34.8136 0.481107 7.57801 8.50731 731
3 5 2 35.1564 0.644045 6.18863 1.48054 340
3 5 3 32.743 1.23689 5.5174 1.21207 287
3 5 4 34.7706 0.147399 2.45109 1.24085 838
3 5 5 30.2322 0.157579 3.29416 1.10768 644
3 5 6 37.6296 0.594508 5.18411 1.61831 790
3 5 7 0 0 0 0 0
3 5 8 34.1308 0.733971 6.4046 0.503911 267
3 5 9 32.8805 0.8591 5.51933 1.06406 211
3 5 10 33.4612 0.947704 4.18931 1.19273 112
3 5 11 33.0261 0.170012 3.02574 1.16143 650
3 5 12 37.5564 0.139796 2.90966 1.21328 895
3 5 13 31.657 0.992102 4.32646 0.464495 119
3 5 14 34.9584 0.128924 2.41867 1.10274 864
3 5 15 34.022 0.631 5.71213 1.52289 310
3 5 16 34.3234 1.26365 6.05731 1.06069 107
3 5 17 34.4455 0.778759 4.98589 0.805333 364
3 5 18 55.4788 0.175561 4.69333 0.751586 1106
3 5 19 0 0 0 0 0
3 5 20 31.2516 0.17403 4.24894 2.76975 823
3 5 21 32.9178 3.04345 2.20728 1.20385 249
3 5 22 32.3903 1.29223 5.21331 1.05949 91
3 5 23 28.8838 2.19437 4.47193 0.827049 278
3 5 24 31.7951 0.295887 5.0023 2.48137 552
3 5 25 33.143 4.59599 0.70115 1.24447 134
3 5 26 34.1477 0.12666 2.5023 0.652792 771
3 5 27 34.4609 0.568161 5.79161 0.715302 358
3 5 28 31.2874 0.534924 3.494 1.18515 185
3 5 29 33.7865 0.201781 4.50059 1.86381 706
3 5 30 31.4437 0.119612 3.38004 1.06305 900
3 5 31 30.9946 2.65606 3.2207 0.887909 167
3 5 32 36.3207 1.02715 5.58045 2.03665 178
3 5 33 31.9147 0.789724 2.27138 1.56323 285
3 5 34 35.4945 0.163299 2.916 1.04565 677
3 5 35 37.0268 7.17441 8.79627 1.32273 222
3 5 36 33.2793 1.13358 1.47732 1.02263 339
3 5 37 0 0 0 0 0
3 5 38 31.9949 4.29928 10 0.919801 175
3 5 39 0 0 0 0 0
3 5 40 53.5827 0.196866 3.59044 0.642546 1381
3 5 41 34.8268 1.33807 7.42773 1.42509 195
3 5 42 36.2516 0.186964 2.24613 0.880329 864
3 5 43 35.4483 0.646145 5.57759 0.884626 494
3 5 44 35.37 1.32526 6.63404 1.3507 144
3 5 45 31.2344 0.798346 4.0301 0.774943 188
3 5 46 34.2035 0.859074 4.07457 1.41271 324
3 5 47 0 0 0 0 0
3 5 48 32.6393 0.535821 3.80923 1.19081 255
3 5 49 33.2555 0.69693 0.5 0.566664 166
3 5 50 31.9302 0.695548 2.12474 0.165766 99
3 5 51 0 0 0 0 0
3 5 52 33.3305 0.958776 2.86128 0.983321 249
3 5 53 0 0 0 0 0
3 5 54 31.5911 0.779247 2.05069 2.20148 86
3 5 55 0 0 0 0 0
3 5 56 0 0 0 0 0
3 5 57 0 0 0 0 0
3 5 58 117.059 152.936 9.41406 11.8333 88
3 5 59 31.2807 1.01009 5.64451 3.51338 207
3 5 60 0 0 0 0 0
3 5 61 0 0 0 0 0
3 5 62 0 0 0 0 0
3 5 63 0 0 0 0 0
3 6 0 26.9561 0.623257 3.39589 1.00322 233
3 6 1 25.7192 0.951989 0.638955 1.4261 240
3 6 2 49.9212 0.216734 3.52604 1.5812 1032
3 6 3 51.5685 0.180692 4.29684 0.75307 1177
3 6 4 32.1178 0.106276 2.29426 0.534969 1324
3 6 5 0 0 0 0 0
3 6 6 26.6177 0.703195 5.79754 1.49179 332
3 6 7 23.5484 0.159904 3.3586 2.35977 690
3 6 8 30.3203 0.104438 2.29447 1.18488 1035
3 6 9 26.265 0.52867 4.99727 0.572927 253
3 6 10 23.2917 0.180271 3.266 1.89216 472
3 6 11 29.0594 0.110928 1.93056 1.31687 1235
3 6 12 23.7755 1.85263 2.42042 0.918619 257
3 6 13 26.5523 0.48617 4.63997 0.403255 525
3 6 14 33.3607 0.12403 2.73747 0.574616 821
3 6 15 23.9279 0.613011 4.32203 1.2391 628
3 6 16 28.2637 0.531644 4.38463 0.911331 425
3 6 17 38.0867 0.129437 2.94047 0.997097 1163
3 6 18 27.6089 0.419292 6.22119 0.749376 610
3 6 19 24.7306 0.0974882 2.46909 3.9299 896
3 6 20 38.1756 0.0988574 2.84567 0.698667 1423
3 6 21 27.0977 0.784586 3.38128 1.01993 203
3 6 22 25.1649 0.9577 4.72557 0.384719 474
3 6 23 24.106 0.706459 5.41687 1.42897 771
3 6 24 23.2602 0.2379 3.47985 2.60397 575
3 6 25 40.3148 0.190197 2.54497 0.554526 1187
3 6 26 30.8838 0.106643 2.4928 1.27837 954
3 6 27 24.2411 0.234809 4.67073 1.27277 670
3 6 28 24.1032 0.188973 4.42464 1.66579 770
3 6 29 48.514 0.146902 3.53347 0.662941 1257
3 6 30 25.9245 0.30421 3.74048 0.697555 423
3 6 31 49.5646 0.203965 3.70334 0.728293 1050
3 6 32 25.5511 0.132546 3.00415 1.42226 717
3 6 33 24.6414 0.408843 4.18478 1.29489 451
3 6 34 33.8395 0.12368 2.24401 0.550804 981
3 6 35 24.6328 0.271016 3.84964 1.69041 459
3 6 36 25.4498 0.530952 0.884264 4.99361 789
3 6 37 0 0 0 0 0
3 6 38 27.9339 2.54711 7.11982 0.899883 149
3 6 39 0 0 0 0 0
3 6 40 25.6965 1.31982 4.15236 1.02436 410
3 6 41 21.7167 0.885312 5.69631 1.09848 467
3 6 42 26.3467 0.649895 3.37992 0.789495 230
3 6 43 32.4703 0.136235 3.05825 1.94306 839
3 6 44 29.0452 0.754489 4.27543 1.042 172
3 6 45 26.3641 0.714579 3.3438 0.954593 308
3 6 46 27.5178 0.454998 4.80399 1.24632 289
3 6 47 28.3056 1.13699 3.48989 0.676642 79
3 6 48 27.9854 0.883144 5.24071 1.41984 164
3 6 49 25.1802 1.54395 5.70815 1.65659 279
3 6 50 22.2362 1.02101 4.20528 1.03259 125
3 6 51 0 0 0 0 0
3 6 52 25.956 0.699147 4.73975 1.6174 223
3 6 53 0 0 0 0 0
3 6 54 25.6211 0.158733 2.76735 1.31347 525
3 6 55 24.5451 0.50919 1.61719 1.09013 99
3 6 56 0 0 0 0 0
3 6 57 0 0 0 0 0
3 6 58 25.8543 3.09391 0.81603 0.238679 117
3 6 59 25.8518 0.359392 4.58454 2.29784 310
3 6 60 0 0 0 0 0
3 6 61 0 0 0 0 0
3 6 62 25.7264 0.789591 3.98004 0.265537 110
3 6 63 22.3541 0.408166 2.44493 1.04659 135
3 7 0 0 0 0 0 0
3 7 1 0 0 0 0 0
3 7 2 0 0 0 0 0
3 7 3 0 0 0 0 0
3 7 4 25.688 0.509447 4.63479 1.20105 211
3 7 5 28.0326 0.824426 3.98087 2.80854 100
3 7 6 0 0 0 0 0
3 7 7 26.3422 0.499702 2.47948 2.15819 124
3 7 8 26.7983 0.869536 3.49616 0.173343 100
3 7 9 0 0 0 0 0
3 7 10 0 0 0 0 0
3 7 11 27.2334 1.37735 3.26799 0.658104 192
3 7 12 0 0 0 0 0
3 7 13 28.8122 0.388612 4.83075 2.72785 257
3 7 14 26.2006 0.664029 4.18256 0.851947 145
3 7 15 30.2799 1.96738 4.33543 0.801569 212
3 7 16 29.3197 2.90382 6.27466 1.38356 77
3 7 17 27.7978 0.497677 2.31939 1.1585 200
3 7 18 29.3144 0.797305 4.12263 0.714946 229
3 7 19 28.8066 1.00298 4.29392 0.573099 237
3 7 20 28.7486 3.43859 5.6278 1.21394 297
3 7 21 0 0 0 0 0
3 7 22 0 0 0 0 0
3 7 23 28.8304 0.765745 5.88063 0.485845 269
3 7 24 26.5894 0.526824 1.86752 0.24807 115
3 7 25 32.8582 0.461591 5.13208 2.1621 296
3 7 26 28.5785 0.73055 4.08068 2.90001 214
3 7 27 27.7339 0.309542 4.36011 1.9243 323
3 7 28 28.4287 0.304579 4.79331 3.72273 338
3 7 29 27.4799 0.443191 4.95785 0.771542 567
3 7 30 26.3958 1.23735 0.896336 0.764601 283
3 7 31 29.0818 0.384918 5.18264 1.22638 354
3 7 32 27.4298 0.394106 3.72442 0.896867 333
3 7 33 27.2207 0.372744 5.33508 1.2007 372
3 7 34 27.9193 0.84497 5.14222 1.6345 428
3 7 35 27.4469 1.06082 6.78297 1.31154 356
3 7 36 29.5652 2.82458 5.65552 0.808127 343
3 7 37 0 0 0 0 0
3 7 38 26.907 2.33816 5.11447 1.22454 226
3 7 39 27.3441 0.0995722 2.18582 1.55299 623
3 7 40 28.7027 0.747003 4.07753 0.568091 314
3 7 41 26.3497 0.536004 5.26673 1.18355 317
3 7 42 27.9886 1.68411 4.44055 0.411121 346
3 7 43 27.1057 0.174836 2.39175 2.51326 945
3 7 44 27.7926 0.672338 0.675037 0.949458 204
3 7 45 25.2416 0.19354 4.04688 2.40193 571
3 7 46 31.1781 0.0955766 2.47988 1.06036 1196
3 7 47 26.6123 0.47958 2.80156 0.994445 111
3 7 48 27.7943 0.313428 4.00645 1.31028 374
3 7 49 28.5344 0.115316 2.49598 1.89401 787
3 7 50 26.2158 0.960837 3.23721 1.62411 224
3 7 51 28.7101 0.423378 5.24563 0.729291 368
3 7 52 28.9954 0.0949638 2.2724 1.20017 1025
3 7 53 26.4067 0.969953 3.34743 1.10505 172
3 7 54 0 0 0 0 0
3 7 55 50.8783 0.158824 4.19641 1.84688 1206
3 7 56 51.3799 0.238605 3.40424 1.57807 921
3 7 57 26.5799 1.13216 3.77322 0.545124 183
3 7 58 31.393 0.0966441 2.48291 1.32999 765
3 7 59 33.5177 0.0999665 2.72853 0.904715 1279
3 7 60 25.3684 3.4602 4.82232 1.09269 209
3 7 61 27.0397 0.136669 2.85159 1.91222 658
3 7 62 32.6824 0.148579 2.01336 1.77396 1041
3 7 63 25.3085 0.459642 4.08584 0.175933 241
3 8 0 0 0 0 0 0
3 8 1 16.0076 0.302214 0.5 0 26
3 8 2 0 0 0 0 0
3 8 3 0 0 0 0 0
3 8 4 0 0 0 0 0
3 8 5 0 0 0 0 0
3 8 6 0 0 0 0 0
3 8 7 20.2592 0.177171 0.5 3.21045 31
3 8 8 19.0651 0.941734 1.41528 0 17
3 8 9 0 0 0 0 0
3 8 10 20.5258 3.80392 4.07323 0 20
3 8 11 0 0 0 0 0
3 8 12 0 0 0 0 0
3 8 13 20.1518 2.55602 1.35913 0 13
3 8 14 18.6894 2.77189 1.45366 0 16
3 8 15 0 0 0 0 0
3 8 16 27.517 0.731206 0.500011 0 23
3 8 17 0 0 0 0 0
3 8 18 0 0 0 0 0
3 8 19 0 0 0 0 0
3 8 20 0 0 0 0 0
3 8 21 0 0 0 0 0
3 8 22 0 0 0 0 0
3 8 23 0 0 0 0 0
3 8 24 16.9418 1.6376 1.42934 0 15
3 8 25 0 0 0 0 0
3 8 26 21.2435 2.17034 1.47991 0 16
3 8 27 0 0 0 0 0
3 8 28 0 0 0 0 0
3 8 29 15 0.795043 10 0 56
3 8 30 21.9649 4.2033 0.911439 3.03129 46
3 8 31 19.5625 0.323687 0.5 0.795002 60
3 8 32 0 0 0 0 0
3 8 33 19.6306 1.04091 3.56409 4.77023 98
3 8 34 0 0 0 0 0
3 8 35 23.0912 0.541397 3.57954 1.33376 100
3 8 36 19.4383 0.310877 2.75186 1.97432 129
3 8 37 0 0 0 0 0
3 8 38 19.4753 0.999257 1.24842 0.678317 125
3 8 39 20.1575 0.347708 2.82634 2.1079 159
3 8 40 21.7568 0.434003 1.66248 0.739517 107
3 8 41 15.1843 0.245446 0.5 9.68881 100
3 8 42 21.0524 0.29678 0.500001 0.412492 139
3 8 43 21.8339 0.759 2.14399 0.382897 217
3 8 44 20.331 0.981572 0.682265 0.682997 130
3 8 45 21.2581 0.389597 0.5 0.583811 147
3 8 46 17.7169 0.247214 2.48093 0.430035 197
3 8 47 19.319 0.200946 2.17826 2.1991 140
3 8 48 0 0 0 0 0
3 8 49 20.6568 0.682929 4.1475 1.40263 173
3 8 50 19.7976 0.140759 0.5 0.919501 144
3 8 51 20.0793 0.648247 2.86726 0.527225 256
3 8 52 22.0158 0.693036 1.91673 0.661403 328
3 8 53 18.6312 1.11935 1.42965 1.09649 179
3 8 54 19.6825 0.398319 3.96985 1.19628 184
3 8 55 18.6947 0.434639 3.26536 0.483567 356
3 8 56 20.4115 0.784978 3.85287 1.7418 185
3 8 57 22.454 0.82454 0.611034 3.5297 179
3 8 58 20.0723 0.349645 3.34438 0.30937 147
3 8 59 22.1458 0.263008 3.87011 0.787637 324
3 8 60 19.8949 0.257797 3.16228 0.645296 191
3 8 61 22.0143 0.409788 4.91683 1.75908 251
3 8 62 15 0.0132934 3.47087 24.8843 359
3 8 63 19.9522 0.670747 4.68797 0.987592 173
3 9 0 15.0563 0.12706 2.1816 2.91537 329
3 9 1 17.6541 0.162699 1.45781 2.09257 334
3 9 2 15 0.158742 2.80087 2.35671 325
3 9 3 15 0.0797292 2.26241 2.03689 487
3 9 4 0 0 0 0 0
3 9 5 15 9.14222 6.36387 0.729782 101
3 9 6 18.3313 0.519748 4.06955 0.478683 156
3 9 7 18.6952 0.536848 4.4096 2.20957 253
3 9 8 17.9969 0.386252 3.76322 0.433955 204
3 9 9 0 0 0 0 0
3 9 10 15 0.0454672 2.07288 2.01337 407
3 9 11 0 0 0 0 0
3 9 12 15.5245 0.288837 3.84209 0.286689 326
3 9 13 15 0.0539891 3.31761 1.61019 470
3 9 14 15.973 0.31623 2.38419 2.50171 235
3 9 15 15 0.0603878 2.78004 1.18661 509
3 9 16 16.2679 0.405811 3.98398 0.492738 276
3 9 17 17.735 1.09801 4.01139 0.426491 89
3 9 18 17.2201 0.330547 3.04092 1.00741 185
3 9 19 16.0261 0.287212 3.24935 0.343409 287
3 9 20 0 0 0 0 0
3 9 21 15.9568 0.453728 4.40025 1.43591 241
3 9 22 15 0.0358051 1.55572 1.43422 547
3 9 23 26.9516 10.4903 0.631291 0.669579 121
3 9 24 16.1912 0.233634 3.85656 0.723534 273
3 9 25 18.5356 0.520351 3.33712 0.953036 172
3 9 26 18.5208 0.372848 3.99249 1.41704 189
3 9 27 15.8769 0.230149 3.69717 1.09237 398
3 9 28 15 2.55294 2.84561 0.0356361 397
3 9 29 0 0 0 0 0
3 9 30 18.0767 0.546186 0.505985 0.79628 200
3 9 31 16.7206 1.53599 3.65214 0.295304 81
3 9 32 0 0 0 0 0
3 9 33 17.0937 0.739814 4.11866 0.917442 159
3 9 34 21.4071 8.35425 9.19973 0 84
3 9 35 0 0 0 0 0
3 9 36 0 0 0 0 0
3 9 37 0 0 0 0 0
3 9 38 0 0 0 0 0
3 9 39 0 0 0 0 0
3 9 40 0 0 0 0 0
3 9 41 0 0 0 0 0
3 9 42 0 0 0 0 0
3 9 43 0 0 0 0 0
3 9 44 0 0 0 0 0
3 9 45 0 0 0 0 0
3 9 46 0 0 0 0 0
3 9 47 0 0 0 0 0
3 9 48 0 0 0 0 0
3 9 49 0 0 0 0 0
3 9 50 0 0 0 0 0
3 9 51 0 0 0 0 0
3 9 52 0 0 0 0 0
3 9 53 0 0 0 0 0
3 9 54 0 0 0 0 0
3 9 55 0 0 0 0 0
3 9 56 0 0 0 0 0
3 9 57 0 0 0 0 0
3 9 58 0 0 0 0 0
3 9 59 0 0 0 0 0
3 9 60 0 0 0 0 0
3 9 61 0 0 0 0 0
3 9 62 0 0 0 0 0
3 9 63 0 0 0 0 0
3 10 0 23.8294 0.237739 0.529487 2.74353 596
3 10 1 22.3614 0.32787 0.702841 2.64739 556
3 10 2 17.9568 0.123957 1.4145 1.7327 592
3 10 3 0 0 0 0 0
3 10 4 48.5182 0.202652 3.56942 1.28467 1207
3 10 5 28.8011 0.186573 2.48679 0.874919 870
3 10 6 18.2594 0.211963 3.24545 1.74797 522
3 10 7 17.5683 0.138593 2.55893 1.81603 487
3 10 8 18.2428 0.204131 2.89167 1.17 503
3 10 9 0 0 0 0 0
3 10 10 0 0 0 0 0
3 10 11 34.9597 0.195497 2.43192 0.62998 927
3 10 12 30.6581 0.178828 4.1609 0.818794 1169
3 10 13 48.7034 0.50294 1.32978 5.32809 1034
3 10 14 19.1149 0.524366 1.20238 1.53342 570
3 10 15 31.1534 0.301831 5.89215 6.17303 1351
3 10 16 15.9784 0.285661 2.31893 1.49371 460
3 10 17 21.4997 0.10718 1.88755 0.21248 765
3 10 18 30.641 0.134913 2.00839 0.611192 961
3 10 19 50.4855 0.449931 2.11385 7.46615 1217
3 10 20 38.4033 0.151629 2.81433 1.96473 1255
3 10 21 15.7053 0.112166 1.99908 2.71229 615
3 10 22 17.1219 0.156702 2.37715 0.465302 482
3 10 23 45.56 0.243721 2.80036 0.857944 1295
3 10 24 17.3978 0.188875 3.24045 1.20634 613
3 10 25 44.4539 0.203318 2.79296 1.35915 1162
3 10 26 16.9352 0.173995 1.83105 1.62296 524
3 10 27 36.1418 0.16242 2.14335 0.987743 1245
3 10 28 34.7118 0.172151 2.70412 1.48275 1005
3 10 29 44.9103 0.157098 3.02665 5.97614 1607
3 10 30 35.3267 0.11944 3.0907 0.796537 1250
3 10 31 17.3816 0.113805 1.70342 1.95861 653
3 10 32 15.7452 0.351886 0.62913 1.28084 728
3 10 33 26.3463 0.0974068 2.01594 0.827062 1175
3 10 34 40.2097 0.169951 2.39938 1.47542 1402
3 10 35 17.5174 1.21842 5.91712 0.450161 339
3 10 36 48.7482 0.127154 0.509916 14.3413 1958
3 10 37 0 0 0 0 0
3 10 38 17.8449 0.483312 2.49529 1.57295 143
3 10 39 17.2204 0.747881 4.49869 0.621951 229
3 10 40 35.4313 0.138866 2.7516 0.884999 1274
3 10 41 16.565 0.251932 3.2254 1.19825 455
3 10 42 38.0882 0.29187 2.12347 5.14489 1503
3 10 43 35.055 0.12135 3.01388 1.20453 1665
3 10 44 0 0 0 0 0
3 10 45 17.9331 0.171906 0.5 3.73748 895
3 10 46 18.1419 0.107848 2.69497 1.17734 834
3 10 47 20.8268 0.673637 2.91198 1.7407 111
3 10 48 19.9851 1.43946 1.26819 1.31622 1121
3 10 49 48.1351 0.194049 3.59395 1.09247 1397
3 10 50 18.4326 0.932031 4.32488 0.664535 350
3 10 51 31.2086 0.722644 0.974829 3.68558 961
3 10 52 16.927 0.391334 1.07535 0.581626 845
3 10 53 21.1781 0.883631 3.15767 2.40196 87
3 10 54 19.1515 1.61964 1.8125 0.771867 398
3 10 55 30.6711 0.203454 1.9526 1.61882 1019
3 10 56 0 0 0 0 0
3 10 57 18.6352 0.649946 3.80449 0.747372 188
3 10 58 30.056 0.171167 2.0241 1.8401 915
3 10 59 17.6246 0.230599 3.86665 1.54977 595
3 10 60 0 0 0 0 0
3 10 61 15 24.1364 4.66912 1.08808 158
3 10 62 22.9886 0.914429 5.93701 1.4168 370
3 10 63 18.7962 0.399577 2.89572 0.288524 246
3 11 0 15 131.994 4.23992 1.14978 72
3 11 1 16.6046 0.619248 0.500005 2.64577 86
3 11 2 15.9593 0.982418 2.92693 2.3336 76
3 11 3 18.4677 10.3317 10 0.998291 80
3 11 4 15.3589 0.578628 2.64517 2.19327 244
3 11 5 17.3169 0.979045 4.44542 2.07086 149
3 11 6 15 11.9362 4.23661 0.267838 67
3 11 7 19.1264 1.17406 3.2796 1.55576 94
3 11 8 18.418 0.434156 2.55526 2.70717 156
3 11 9 18.6356 1.7949 4.37588 0.560443 106
3 11 10 19.7091 0.809129 3.43926 0.612577 110
3 11 11 18.0961 0.351051 4.21596 0.828654 359
3 11 12 20.1177 1.4475 6.65203 0.507039 158
3 11 13 18.3737 0.814905 0.521443 0.54242 114
3 11 14 19.3937 0.690921 4.37371 2.19565 206
3 11 15 18.5202 0.6729 3.54246 0.895743 127
3 11 16 18.1983 0.703116 0.5 1.37394 77
3 11 17 18.0937 0.380507 4.01416 0.58614 289
3 11 18 17.5118 0.680965 3.46733 0.426576 241
3 11 19 16.1021 12.3468 10 2.59164 120
3 11 20 20.0145 0.453185 4.09185 1.06576 310
3 11 21 22.1642 5.95084 10 2.18994 92
3 11 22 19.8397 1.73707 4.82988 1.11797 133
3 11 23 15 0.0526987 2.34721 4.42188 584
3 11 24 16.1855 0.674007 1.80196 2.04704 172
3 11 25 19.8668 1.91788 0.5 2.58688 103
3 11 26 16.8637 0.716932 0.515103 2.4825 277
3 11 27 17.4068 0.819353 1.74627 1.81888 245
3 11 28 16.2091 0.292304 1.95387 4.92646 241
3 11 29 17.6709 0.312552 4.99944 0.94314 463
3 11 30 19.6528 0.572057 3.85676 1.41407 259
3 11 31 15.8739 1.02569 4.05027 0.77116 187
3 11 32 15 0.0721146 1.7127 2.99637 306
3 11 33 17.1627 1.52497 4.16786 0.948193 269
3 11 34 16.6619 0.319444 4.09911 0.755812 275
3 11 35 18.7598 0.78493 3.33153 1.75659 203
3 11 36 17.0862 0.873277 1.22758 1.05043 230
3 11 37 0 0 0 0 0
3 11 38 20.6389 0.983011 4.88835 1.22883 206
3 11 39 17.1512 0.426598 4.06343 0.733801 300
3 11 40 15.8793 0.412131 2.69721 0.571369 372
3 11 41 15.4011 0.225993 2.31082 0.610752 339
3 11 42 17.2596 0.572722 4.47738 0.568587 281
3 11 43 15 0.108671 3.82017 1.88814 402
3 11 44 19.8097 0.403733 0.5 1.32763 229
3 11 45 17.2819 0.776988 5.7208 0.923156 263
3 11 46 15 0.0641983 2.55753 2.10658 403
3 11 47 17.6955 0.729337 3.36659 1.26239 180
3 11 48 17.883 0.464867 3.75526 0.808499 226
3 11 49 15.1672 0.445009 2.60122 0.353766 373
3 11 50 20.5905 3.78374 1.02793 1.45721 272
3 11 51 15.8874 1.536 0.558147 1.56098 160
3 11 52 15.0469 0.535298 3.57918 1.05739 319
3 11 53 15 0.150086 3.26598 1.16437 394
3 11 54 19.7538 0.768554 4.28018 1.0427 176
3 11 55 18.5098 0.934255 0.554085 4.04313 384
3 11 56 17.5358 0.407013 4.00791 1.48191 263
3 11 57 15.0212 19.7032 2.11508 0.798606 381
3 11 58 16.7425 0.437559 4.12689 2.1529 229
3 11 59 0 0 0 0 0
3 11 60 15 0.15564 4.08752 2.79488 330
3 11 61 0 0 0 0 0
3 11 62 17.0139 0.343631 3.14778 1.11217 203
3 11 63 15 0.0495108 3.78354 3.24963 384
3 12 0 41.4728 0.407371 3.57243 0.399709 519
3 12 1 22.7346 3.11852 5.5945 0.867441 99
3 12 2 19.9528 3.11919 3.19739 1.41098 106
3 12 3 36.5147 0.294536 2.57778 0.911381 581
3 12 4 32.131 0.215035 2.57078 0.81417 785
3 12 5 27.1765 0.268234 3.38776 0.674735 528
3 12 6 49.6249 0.458956 3.51048 0.642342 493
3 12 7 21.5243 3.61232 0.568407 0.531413 107
3 12 8 19.1073 0.310481 3.02646 1.68054 375
3 12 9 41.0929 0.347945 3.63773 0.913854 453
3 12 10 19.7891 0.561763 3.41821 1.34445 168
3 12 11 37.1795 0.270131 2.72621 0.901097 795
3 12 12 40.5624 0.28269 3.41481 0.983351 600
3 12 13 19.4613 0.458659 4.31922 0.847197 315
3 12 14 19.0796 0.592674 3.11017 0.929507 295
3 12 15 50.0409 0.321344 2.88838 0.445785 1087
3 12 16 22.7218 1.64801 4.08337 1.85018 118
3 12 17 22.7632 0.175989 2.33826 1.05511 673
3 12 18 37.1843 0.185843 2.86831 0.857912 939
3 12 19 22.8444 1.42058 6.03113 1.24289 147
3 12 20 32.6171 0.148255 2.9326 0.843353 954
3 12 21 50.6271 0.661835 2.28012 0.517193 492
3 12 22 33.4607 0.359021 1.90949 0.761442 488
3 12 23 38.2305 0.203886 3.29471 0.817122 927
3 12 24 21.4188 0.660026 2.95582 0.611021 281
3 12 25 18.9807 0.431503 2.77431 0.581755 169
3 12 26 18.8953 0.216695 2.11318 0.72022 539
3 12 27 31.5435 0.159506 2.40443 0.378442 1056
3 12 28 23.7902 1.72734 1.97097 1.32783 403
3 12 29 35.9154 0.130115 2.83834 0.739553 1108
3 12 30 37.3778 0.192924 2.3711 1.70684 1165
3 12 31 20.6146 0.591038 3.48942 1.52666 170
3 12 32 19.8147 0.402358 3.45669 1.95488 255
3 12 33 17.7363 0.222593 3.93365 2.01696 661
3 12 34 50.0401 0.219004 3.44037 1.35192 1292
3 12 35 20.1404 0.858004 4.56242 0.668175 154
3 12 36 31.0382 0.14759 2.38031 0.760928 1056
3 12 37 0 0 0 0 0
3 12 38 21.2732 0.5707 3.62448 0.702795 152
3 12 39 26.7989 0.154264 3.86688 3.29948 907
3 12 40 31.1255 0.146626 2.65425 1.57047 922
3 12 41 34.2486 0.19168 2.24202 0.791919 648
3 12 42 28.6358 0.165068 2.14007 1.48855 753
3 12 43 38.7145 0.143765 2.82161 0.969854 1162
3 12 44 20.3692 0.347771 3.50818 0.848323 264
3 12 45 19.3896 0.57554 2.93518 1.80182 461
3 12 46 20.336 0.576038 3.67984 3.37308 387
3 12 47 19.5174 0.481888 3.7865 2.02738 183
3 12 48 30.6975 0.152701 3.4819 1.49393 885
3 12 49 27.328 0.145553 1.89406 1.14352 639
3 12 50 27.0377 0.118278 2.74428 0.808279 804
3 12 51 20.1879 0.307629 3.55303 1.38398 281
3 12 52 49.7057 0.194138 3.4053 1.08791 1121
3 12 53 55.5781 0.430194 2.28792 1.16257 968
3 12 54 33.9042 0.158909 4.14804 2.18215 994
3 12 55 19.1549 0.470623 2.57421 3.75534 328
3 12 56 18.9565 0.852749 4.68576 0.342511 464
3 12 57 20.2916 0.685356 4.56456 0.803531 205
3 12 58 19.2511 0.588358 3.90596 0.612194 388
3 12 59 19.375 0.49335 2.57172 2.60462 322
3 12 60 30.7647 0.134678 2.27876 0.519844 972
3 12 61 28.075 0.824829 0.782183 1.68494 285
